Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778321131,50,,Aggregated,3.500000,0.000000,2400,8100,10000,10000,11000,14000,24000,34000,44000,44000,44000,265,0,2400.0,5447.5059550187825,1.8794169991451781,43747.47020900031,7571.418867924528
1778321132,50,,Aggregated,3.400000,0.000000,2400,8100,10000,10000,11000,14000,24000,34000,44000,44000,44000,268,0,2400.0,5485.8203821417055,1.8794169991451781,43747.47020900031,7560.891791044776
1778321133,50,,Aggregated,3.400000,0.000000,2500,8200,10000,10000,11000,14000,24000,34000,44000,44000,44000,274,0,2400.0,5508.871346554654,1.8794169991451781,43747.47020900031,7553.010948905109
1778321134,50,,Aggregated,3.200000,0.000000,2500,8200,10000,10000,11000,14000,24000,34000,44000,44000,44000,278,0,2400.0,5505.96198935243,1.8794169991451781,43747.47020900031,7525.061151079137
1778321135,50,,Aggregated,3.600000,0.000000,2500,8300,10000,10000,11000,13000,24000,34000,44000,44000,44000,284,0,2500.0,5520.5441450949775,1.8794169991451781,43747.47020900031,7523.066901408451
1778321136,50,,Aggregated,3.600000,0.000000,2600,9900,10000,10000,11000,13000,24000,34000,44000,44000,44000,290,0,2600.0,5610.3886307412795,1.8794169991451781,43747.47020900031,7567.555172413793
1778321137,50,,Aggregated,3.200000,0.000000,2600,9900,10000,10000,11000,13000,24000,34000,44000,44000,44000,294,0,2600.0,5640.920699965882,1.8794169991451781,43747.47020900031,7597.193877551021
1778321138,50,,Aggregated,3.200000,0.000000,2600,9900,10000,10000,11000,13000,24000,34000,44000,44000,44000,295,0,2600.0,5624.914632762606,1.8794169991451781,43747.47020900031,7606.338983050848
1778321139,50,,Aggregated,3.800000,0.000000,2600,9900,10000,10000,11000,13000,24000,34000,44000,44000,44000,298,0,2600.0,5653.659987691171,1.8794169991451781,43747.47020900031,7606.644295302013
1778321140,50,,Aggregated,3.500000,0.000000,2600,9900,10000,10000,11000,13000,24000,34000,44000,44000,44000,300,0,2600.0,5648.956539853229,1.8794169991451781,43747.47020900031,7592.393333333333
1778321141,50,,Aggregated,3.700000,0.000000,2600,9900,10000,10000,11000,13000,23000,31000,44000,44000,44000,302,0,2600.0,5644.369709430359,1.8794169991451781,43747.47020900031,7573.950331125828
1778321142,50,,Aggregated,3.800000,0.000000,2700,9900,10000,10000,11000,13000,24000,33000,44000,44000,44000,305,0,2700.0,5748.088338655641,1.8794169991451781,43747.47020900031,7566.334426229509
1778321143,50,,Aggregated,3.800000,0.000000,2700,10000,10000,10000,11000,15000,31000,34000,49000,49000,49000,309,0,2700.0,6026.416638478868,1.8794169991451781,48900.82566699857,7542.495145631068
1778321144,50,,Aggregated,3.800000,0.000000,2800,10000,10000,10000,11000,18000,33000,40000,55000,55000,55000,314,0,2700.0,6248.32433943302,1.8794169991451781,55404.049249998934,7497.735668789809
1778321145,50,,Aggregated,3.800000,0.000000,2800,10000,10000,10000,11000,18000,33000,40000,55000,55000,55000,317,0,2800.0,6296.929407460464,1.8794169991451781,55404.049249998934,7495.776025236593
1778321146,50,,Aggregated,3.200000,0.000000,2900,10000,10000,10000,11000,18000,33000,40000,55000,55000,55000,320,0,2800.0,6303.071402212401,1.8794169991451781,55404.049249998934,7492.640625
1778321147,50,,Aggregated,3.500000,0.000000,2900,10000,10000,10000,11000,18000,34000,44000,57000,57000,57000,328,0,2900.0,6470.3921581553905,1.8794169991451781,57275.18670899917,7469.246951219512
1778321148,50,,Aggregated,3.500000,0.000000,2900,10000,10000,10000,11000,18000,34000,44000,57000,57000,57000,331,0,2900.0,6506.414856247639,1.8794169991451781,57275.18670899917,7492.691842900302
1778321149,50,,Aggregated,2.900000,0.000000,3000,10000,10000,10000,11000,18000,34000,44000,57000,57000,57000,335,0,3000.0,6557.127395402896,1.8794169991451781,57275.18670899917,7526.994029850746
1778321150,50,,Aggregated,3.300000,0.000000,3000,10000,10000,10000,11000,19000,34000,44000,57000,57000,57000,338,0,3000.0,6641.903515411151,1.8794169991451781,57275.18670899917,7487.798816568047
1778321151,50,,Aggregated,3.600000,0.000000,3000,10000,10000,10000,11000,19000,34000,44000,57000,57000,57000,340,0,2900.0,6606.435716667559,1.8794169991451781,57275.18670899917,7471.385294117647
1778321152,50,,Aggregated,3.800000,0.000000,3300,10000,10000,10000,11000,19000,40000,44000,57000,57000,57000,346,0,3100.0,6751.069754095294,1.8794169991451781,57275.18670899917,7470.135838150289
1778321153,50,,Aggregated,3.800000,0.000000,3300,10000,10000,10000,11000,23000,40000,49000,58000,58000,58000,352,0,3300.0,7051.743977866395,1.8794169991451781,57502.148874998966,7412.431818181818
1778321154,50,,Aggregated,3.800000,0.000000,3400,10000,10000,11000,11000,23000,40000,55000,58000,58000,58000,355,0,3400.0,7206.44434988442,1.8794169991451781,57502.148874998966,7417.414084507042
1778321155,50,,Aggregated,4.400000,0.000000,3400,10000,10000,11000,11000,23000,40000,55000,58000,58000,58000,359,0,3400.0,7193.005437445598,1.8794169991451781,57502.148874998966,7453.3454038997215
1778321156,50,,Aggregated,4.500000,0.000000,3900,10000,10000,11000,11000,23000,40000,55000,58000,58000,58000,366,0,3600.0,7212.056629554558,1.8794169991451781,57502.148874998966,7472.5109289617485
1778321157,50,,Aggregated,4.500000,0.000000,3900,10000,10000,11000,11000,23000,40000,55000,58000,58000,58000,368,0,3600.0,7200.31200124448,1.8794169991451781,57502.148874998966,7456.875
1778321158,50,,Aggregated,4.100000,0.000000,3900,10000,10000,10000,11000,23000,40000,55000,58000,58000,58000,371,0,3900.0,7205.732062778889,1.8794169991451781,57502.148874998966,7475.0
1778321159,50,,Aggregated,4.300000,0.000000,4200,10000,10000,11000,11000,23000,40000,55000,58000,58000,58000,377,0,4200.0,7262.1925590184865,1.8794169991451781,57502.148874998966,7482.740053050398
1778321160,50,,Aggregated,4.000000,0.000000,4200,10000,10000,11000,11000,23000,44000,55000,58000,58000,58000,380,0,4200.0,7375.913963265706,1.8794169991451781,57502.148874998966,7451.421052631579
1778321161,50,,Aggregated,4.000000,0.000000,4200,10000,10000,10000,11000,23000,44000,55000,58000,58000,58000,387,0,4200.0,7338.328635875889,1.8794169991451781,57502.148874998966,7483.260981912144
1778321162,50,,Aggregated,4.100000,0.000000,4300,10000,10000,11000,11000,23000,44000,55000,58000,58000,58000,391,0,4300.0,7450.312851769741,1.8794169991451781,57502.148874998966,7488.874680306905
1778321163,50,,Aggregated,4.500000,0.000000,4300,10000,10000,11000,11000,24000,44000,55000,58000,58000,58000,394,0,4300.0,7533.740942048141,1.8794169991451781,57502.148874998966,7457.294416243655
1778321164,50,,Aggregated,4.400000,0.000000,4500,10000,10000,11000,11000,30000,45000,55000,58000,58000,58000,399,0,4500.0,7648.626996348295,1.8794169991451781,57502.148874998966,7432.002506265664
1778321165,50,,Aggregated,4.100000,0.000000,4700,10000,10000,11000,11000,31000,44000,55000,58000,58000,58000,402,0,4700.0,7789.04205555962,1.8794169991451781,57502.148874998966,7405.363184079602
1778321166,50,,Aggregated,4.100000,0.000000,4900,10000,10000,11000,11000,31000,44000,55000,58000,58000,58000,408,0,4700.0,7773.443846818551,1.8794169991451781,57502.148874998966,7393.911764705882
1778321167,50,,Aggregated,4.200000,0.000000,5000,10000,10000,11000,11000,31000,44000,55000,58000,58000,58000,412,0,4900.0,7782.491652111577,1.8794169991451781,57502.148874998966,7407.553398058252
1778321168,50,,Aggregated,4.100000,0.000000,5100,10000,10000,11000,11000,31000,44000,55000,58000,58000,58000,415,0,5100.0,7793.654190869809,1.8794169991451781,57502.148874998966,7402.959036144578
1778321169,50,,Aggregated,4.300000,0.000000,5000,10000,10000,11000,11000,31000,44000,55000,58000,58000,58000,420,0,4900.0,7741.281264585642,1.8794169991451781,57502.148874998966,7380.392857142857
1778321170,50,,Aggregated,4.300000,0.000000,5100,10000,10000,11000,11000,30000,44000,55000,58000,58000,58000,425,0,5100.0,7738.320869021101,1.8794169991451781,57502.148874998966,7393.28
1778321171,50,,Aggregated,4.300000,0.000000,5100,10000,10000,11000,11000,30000,44000,55000,58000,58000,58000,426,0,5000.0,7725.766847711192,1.8794169991451781,57502.148874998966,7405.673708920188
1778321172,50,,Aggregated,4.500000,0.000000,5300,10000,10000,11000,11000,30000,44000,55000,58000,58000,58000,430,0,5100.0,7723.68628633713,1.8794169991451781,57502.148874998966,7413.944186046511
1778321173,50,,Aggregated,4.000000,0.000000,5600,10000,10000,11000,11000,30000,44000,55000,58000,58000,58000,434,0,5400.0,7744.078740880103,1.8794169991451781,57502.148874998966,7438.702764976959
1778321174,50,,Aggregated,4.100000,0.000000,6300,10000,10000,11000,11000,30000,44000,55000,58000,58000,58000,436,0,5600.0,7754.902889431107,1.8794169991451781,57502.148874998966,7448.089449541284
1778321175,50,,Aggregated,4.000000,0.000000,6400,10000,10000,11000,11000,26000,44000,55000,58000,58000,58000,441,0,6400.0,7794.2123871903905,1.8794169991451781,57502.148874998966,7395.1768707483
1778321176,50,,Aggregated,3.900000,0.000000,6600,10000,10000,11000,11000,26000,44000,55000,58000,58000,58000,445,0,6600.0,7803.003398408908,1.8794169991451781,57502.148874998966,7377.45393258427
1778321177,50,,Aggregated,4.000000,0.000000,6800,10000,10000,11000,11000,26000,44000,55000,58000,58000,58000,450,0,6600.0,7809.873921853255,1.8794169991451781,57502.148874998966,7411.902222222222
1778321178,50,,Aggregated,3.800000,0.000000,7100,10000,10000,11000,11000,31000,44000,55000,58000,58000,58000,456,0,7000.0,7984.942264806939,1.8794169991451781,57502.148874998966,7392.798245614035
1778321179,50,,Aggregated,3.600000,0.000000,7000,10000,10000,11000,11000,31000,44000,55000,58000,58000,58000,458,0,6800.0,7964.388174674594,1.8794169991451781,57502.148874998966,7385.229257641921
1778321180,50,,Aggregated,3.600000,0.000000,6800,10000,10000,11000,11000,31000,44000,55000,58000,58000,58000,459,0,6800.0,7960.093095228676,1.8794169991451781,57502.148874998966,7388.949891067538
1778321181,50,,Aggregated,4.100000,0.000000,7100,10000,10000,11000,11000,31000,45000,55000,60000,60000,60000,465,0,7100.0,8127.236281722499,1.8794169991451781,59860.6120000004,7381.956989247312
1778321182,50,,Aggregated,3.500000,0.000000,7700,10000,10000,11000,12000,33000,46000,55000,60000,60000,60000,473,0,7700.0,8267.462006875183,1.8794169991451781,59860.6120000004,7362.181818181818
1778321183,50,,Aggregated,4.000000,0.000000,7700,10000,10000,11000,12000,33000,46000,55000,60000,60000,60000,476,0,7600.0,8253.53565511547,1.8794169991451781,59860.6120000004,7361.13025210084
1778321184,50,,Aggregated,4.100000,0.000000,7700,10000,10000,11000,12000,33000,46000,55000,60000,60000,60000,478,0,7600.0,8244.609077150557,1.8794169991451781,59860.6120000004,7353.117154811715
1778321185,50,,Aggregated,4.300000,0.000000,7700,10000,10000,11000,11000,33000,46000,55000,60000,60000,60000,481,0,7700.0,8235.316083686002,1.8794169991451781,59860.6120000004,7346.748440748441
1778321186,50,,Aggregated,4.100000,0.000000,7700,10000,10000,11000,11000,33000,46000,55000,60000,60000,60000,484,0,7600.0,8216.742973059852,1.8794169991451781,59860.6120000004,7338.471074380165
1778321187,50,,Aggregated,4.100000,0.000000,8100,10000,10000,11000,11000,33000,46000,55000,60000,60000,60000,488,0,8100.0,8236.893008372886,1.8794169991451781,59860.6120000004,7342.276639344263
1778321188,50,,Aggregated,4.000000,0.000000,8100,10000,10000,11000,11000,33000,46000,55000,60000,60000,60000,489,0,8100.0,8229.23157498971,1.8794169991451781,59860.6120000004,7329.431492842536
1778321189,50,,Aggregated,4.100000,0.000000,8100,10000,10000,11000,11000,33000,46000,55000,60000,60000,60000,495,0,8100.0,8218.76034386054,1.8794169991451781,59860.6120000004,7343.678787878788
1778321190,50,,Aggregated,3.400000,0.000000,8100,10000,10000,11000,11000,33000,46000,55000,60000,60000,60000,497,0,8100.0,8228.820144790678,1.8794169991451781,59860.6120000004,7352.867203219316
1778321191,50,,Aggregated,3.500000,0.000000,8100,10000,10000,11000,11000,33000,46000,55000,60000,60000,60000,500,0,8100.0,8224.355342839935,1.8794169991451781,59860.6120000004,7353.684
1778321192,50,,Aggregated,3.700000,0.000000,8100,10000,10000,11000,11000,31000,45000,55000,60000,60000,60000,502,0,8100.0,8224.220275073641,1.8794169991451781,59860.6120000004,7361.5
1778321193,50,,Aggregated,3.300000,0.000000,8200,10000,10000,11000,12000,31000,45000,55000,60000,60000,60000,508,0,8100.0,8246.567631405447,1.8794169991451781,59860.6120000004,7323.114173228347
1778321194,50,,Aggregated,3.300000,0.000000,8200,10000,10000,11000,12000,33000,45000,55000,60000,60000,60000,512,0,8200.0,8298.437153980407,1.8794169991451781,59860.6120000004,7317.291015625
1778321195,50,,Aggregated,3.200000,0.000000,8200,10000,10000,11000,12000,33000,45000,55000,60000,60000,60000,516,0,8200.0,8280.052592468934,1.8794169991451781,59860.6120000004,7297.482558139535
1778321196,50,,Aggregated,3.600000,0.000000,8200,10000,10000,11000,12000,33000,45000,55000,60000,60000,60000,519,0,8200.0,8306.363300830384,1.8794169991451781,59860.6120000004,7303.211946050096
1778321197,50,,Aggregated,3.400000,0.000000,8300,10000,10000,11000,12000,31000,45000,55000,60000,60000,60000,522,0,8300.0,8324.118017091898,1.8794169991451781,59860.6120000004,7323.191570881226
1778321198,50,,Aggregated,3.500000,0.000000,8300,10000,10000,11000,12000,31000,45000,55000,60000,60000,60000,526,0,8200.0,8291.651431328848,1.8794169991451781,59860.6120000004,7338.903041825095
1778321199,50,,Aggregated,3.500000,0.000000,8300,10000,10000,11000,12000,32000,45000,55000,60000,60000,60000,528,0,8300.0,8338.576849992374,1.8794169991451781,59860.6120000004,7330.109848484848
1778321200,50,,Aggregated,3.400000,0.000000,8300,10000,10000,11000,12000,32000,45000,55000,60000,60000,60000,532,0,8300.0,8323.31529887965,1.8794169991451781,59860.6120000004,7312.020676691729
1778321201,50,,Aggregated,3.400000,0.000000,8300,10000,10000,11000,12000,33000,46000,55000,60000,60000,60000,534,0,8300.0,8406.82241753366,1.8794169991451781,59860.6120000004,7305.679775280899
1778321202,50,,Aggregated,3.400000,0.000000,8900,10000,10000,11000,13000,33000,46000,55000,60000,60000,60000,538,0,8300.0,8436.759834581733,1.8794169991451781,59860.6120000004,7324.737918215614
1778321203,50,,Aggregated,3.600000,0.000000,8300,10000,10000,11000,12000,32000,46000,55000,60000,60000,60000,541,0,8300.0,8415.336413901985,1.8794169991451781,59860.6120000004,7305.50831792976
1778321204,50,,Aggregated,3.500000,0.000000,8300,10000,10000,11000,13000,32000,46000,55000,60000,60000,60000,546,0,8300.0,8394.014098681275,1.8794169991451781,59860.6120000004,7271.280219780219
1778321205,50,,Aggregated,3.500000,0.000000,8900,10000,10000,11000,13000,32000,46000,55000,60000,60000,60000,548,0,8300.0,8405.24257437039,1.8794169991451781,59860.6120000004,7285.894160583942
1778321206,50,,Aggregated,3.100000,0.000000,8300,10000,10000,11000,13000,32000,45000,55000,60000,60000,60000,553,0,8300.0,8396.881007390546,1.8794169991451781,59860.6120000004,7258.904159132007
1778321207,50,,Aggregated,3.400000,0.000000,8300,10000,10000,11000,13000,32000,45000,55000,60000,60000,60000,557,0,8300.0,8426.003335213596,1.8794169991451781,59860.6120000004,7270.560143626571
1778321208,50,,Aggregated,3.200000,0.000000,8900,10000,11000,11000,13000,32000,45000,55000,60000,60000,60000,560,0,8900.0,8438.616310948166,1.8794169991451781,59860.6120000004,7286.342857142857
1778321209,50,,Aggregated,3.400000,0.000000,8900,10000,11000,11000,13000,31000,45000,55000,60000,60000,60000,565,0,8900.0,8447.300152150396,1.8794169991451781,59860.6120000004,7279.226548672566
1778321210,50,,Aggregated,3.400000,0.000000,9000,10000,11000,11000,13000,32000,45000,55000,60000,60000,60000,566,0,8900.0,8496.780899968153,1.8794169991451781,59860.6120000004,7268.5353356890455
1778321211,50,,Aggregated,3.600000,0.000000,9000,10000,11000,11000,13000,32000,45000,55000,60000,60000,60000,568,0,8900.0,8497.598469570376,1.8794169991451781,59860.6120000004,7281.029929577465
1778321212,50,,Aggregated,3.600000,0.000000,9400,10000,11000,11000,14000,33000,47000,55000,60000,60000,60000,572,0,9200.0,8689.734880548905,1.8794169991451781,59860.6120000004,7268.903846153846
1778321213,50,,Aggregated,3.200000,0.000000,9400,10000,11000,11000,14000,33000,47000,55000,60000,60000,60000,575,0,9400.0,8692.995977692131,1.8794169991451781,59860.6120000004,7283.64
1778321214,50,,Aggregated,3.600000,0.000000,9400,10000,11000,11000,14000,33000,47000,55000,60000,60000,60000,578,0,9200.0,8699.33296886847,1.8794169991451781,59860.6120000004,7294.863321799308
1778321215,50,,Aggregated,3.400000,0.000000,9900,10000,11000,11000,14000,33000,47000,55000,60000,60000,60000,582,0,9700.0,8760.52983577831,1.8794169991451781,59860.6120000004,7302.780068728523
1778321216,50,,Aggregated,3.300000,0.000000,9900,10000,11000,11000,15000,33000,47000,55000,63000,63000,63000,584,0,9900.0,8860.791636426331,1.8794169991451781,63298.053374999654,7295.063356164384
1778321217,50,,Aggregated,3.100000,0.000000,9900,10000,11000,11000,15000,33000,47000,55000,63000,63000,63000,588,0,9900.0,8854.054056698944,1.8794169991451781,63298.053374999654,7297.25
