Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778317475,100,,Aggregated,4.200000,0.000000,8800,12000,12000,14000,18000,23000,28000,33000,46000,46000,46000,382,0,8500.0,8524.412339136125,2.0893330001854338,45616.53041600039,7522.746073298429
1778317476,100,,Aggregated,4.500000,0.000000,8800,12000,12000,14000,19000,23000,28000,33000,46000,46000,46000,385,0,8800.0,8558.970653267537,2.0893330001854338,45616.53041600039,7517.483116883117
1778317477,100,,Aggregated,4.500000,0.000000,8800,12000,12000,14000,19000,23000,28000,33000,46000,46000,46000,385,0,8800.0,8558.970653267537,2.0893330001854338,45616.53041600039,7517.483116883117
1778317478,100,,Aggregated,4.500000,0.000000,8800,12000,12000,14000,19000,23000,28000,33000,46000,46000,46000,385,0,8800.0,8558.970653267537,2.0893330001854338,45616.53041600039,7517.483116883117
1778317479,100,,Aggregated,5.400000,0.000000,9100,12000,13000,14000,19000,24000,29000,33000,46000,46000,46000,388,0,8900.0,8624.897673131449,2.0893330001854338,45616.53041600039,7542.865979381443
1778317481,100,,Aggregated,5.400000,0.000000,9100,12000,13000,14000,19000,24000,29000,33000,46000,46000,46000,388,0,8900.0,8624.897673131449,2.0893330001854338,45616.53041600039,7542.865979381443
1778317482,100,,Aggregated,3.300000,0.000000,9100,12000,13000,14000,19000,24000,29000,33000,46000,46000,46000,396,0,9100.0,8705.585170055567,2.0893330001854338,45616.53041600039,7515.972222222223
1778317483,100,,Aggregated,3.300000,0.000000,9100,12000,13000,14000,19000,24000,29000,33000,46000,46000,46000,408,0,9100.0,8852.13745090197,2.0893330001854338,45616.53041600039,7523.419117647059
1778317484,100,,Aggregated,3.300000,0.000000,9400,12000,13000,14000,20000,24000,29000,33000,46000,46000,46000,412,0,9400.0,8955.271209468454,2.0893330001854338,45616.53041600039,7549.405339805825
1778317485,100,,Aggregated,3.300000,0.000000,9400,12000,13000,14000,20000,24000,29000,33000,46000,46000,46000,412,0,9400.0,8955.271209468454,2.0893330001854338,45616.53041600039,7549.405339805825
1778317486,100,,Aggregated,4.600000,0.000000,9600,12000,13000,15000,20000,25000,29000,34000,46000,46000,46000,414,0,9400.0,9031.305268239137,2.0893330001854338,45616.53041600039,7560.949275362319
1778317487,100,,Aggregated,4.600000,0.000000,9600,12000,13000,15000,20000,25000,29000,35000,58000,58000,58000,415,0,9600.0,9150.006027332538,2.0893330001854338,58292.12029200062,7544.47469879518
1778317488,100,,Aggregated,4.600000,0.000000,9600,12000,13000,15000,20000,25000,29000,35000,58000,58000,58000,415,0,9600.0,9150.006027332538,2.0893330001854338,58292.12029200062,7544.47469879518
1778317489,100,,Aggregated,3.000000,0.000000,10000,12000,13000,15000,21000,25000,33000,41000,63000,63000,63000,422,0,10000.0,9472.010935258297,2.0893330001854338,63215.76891699988,7550.220379146919
1778317490,100,,Aggregated,3.000000,0.000000,10000,12000,13000,15000,21000,25000,33000,41000,63000,63000,63000,422,0,10000.0,9472.010935258297,2.0893330001854338,63215.76891699988,7550.220379146919
1778317491,100,,Aggregated,3.000000,0.000000,10000,12000,13000,15000,21000,25000,34000,46000,63000,63000,63000,423,0,10000.0,9597.62377967849,2.0893330001854338,63215.76891699988,7533.747044917258
1778317492,100,,Aggregated,3.000000,0.000000,10000,12000,13000,15000,21000,25000,34000,46000,63000,63000,63000,423,0,10000.0,9597.62377967849,2.0893330001854338,63215.76891699988,7533.747044917258
1778317493,100,,Aggregated,3.400000,0.000000,10000,12000,14000,15000,23000,25000,35000,49000,69000,69000,69000,436,0,10000.0,10015.403169371566,2.0893330001854338,68860.27916700004,7544.311926605505
1778317494,100,,Aggregated,3.500000,0.000000,10000,12000,14000,15000,23000,26000,35000,49000,69000,69000,69000,444,0,10000.0,10230.798600065318,2.0893330001854338,68860.27916700004,7574.763513513513
1778317495,100,,Aggregated,3.500000,0.000000,10000,12000,14000,15000,23000,26000,35000,49000,69000,69000,69000,444,0,10000.0,10230.798600065318,2.0893330001854338,68860.27916700004,7574.763513513513
1778317496,100,,Aggregated,3.200000,0.000000,10000,12000,14000,15000,23000,26000,35000,49000,69000,69000,69000,452,0,10000.0,10348.095027778763,2.0893330001854338,68860.27916700004,7601.973451327433
1778317497,100,,Aggregated,3.200000,0.000000,10000,12000,14000,15000,23000,26000,35000,49000,69000,69000,69000,452,0,10000.0,10348.095027778763,2.0893330001854338,68860.27916700004,7601.973451327433
1778317498,100,,Aggregated,3.200000,0.000000,10000,12000,14000,15000,23000,26000,35000,49000,69000,69000,69000,452,0,10000.0,10348.095027778763,2.0893330001854338,68860.27916700004,7601.973451327433
1778317499,100,,Aggregated,3.200000,0.000000,10000,12000,14000,15000,23000,26000,35000,49000,69000,69000,69000,452,0,10000.0,10348.095027778763,2.0893330001854338,68860.27916700004,7601.973451327433
1778317500,100,,Aggregated,3.700000,0.000000,10000,12000,14000,16000,23000,27000,35000,49000,69000,69000,69000,455,0,10000.0,10487.793177318683,2.0893330001854338,68860.27916700004,7596.213186813186
1778317501,100,,Aggregated,3.000000,0.000000,10000,12000,15000,16000,24000,29000,43000,63000,76000,76000,76000,472,0,10000.0,11174.848267067788,2.0893330001854338,76161.08908299975,7591.4300847457625
1778317502,100,,Aggregated,3.000000,0.000000,10000,13000,15000,17000,24000,29000,43000,63000,76000,76000,76000,474,0,10000.0,11217.219263215178,2.0893330001854338,76161.08908299975,7606.455696202532
1778317503,100,,Aggregated,3.000000,0.000000,10000,13000,15000,17000,24000,29000,43000,63000,76000,76000,76000,474,0,10000.0,11217.219263215178,2.0893330001854338,76161.08908299975,7606.455696202532
1778317504,100,,Aggregated,4.300000,0.000000,10000,13000,15000,17000,24000,29000,43000,63000,76000,76000,76000,475,0,10000.0,11233.352804503143,2.0893330001854338,76161.08908299975,7610.153684210526
1778317505,100,,Aggregated,5.100000,0.000000,10000,13000,15000,17000,24000,29000,43000,63000,76000,76000,76000,476,0,10000.0,11247.473967292002,2.0893330001854338,76161.08908299975,7615.922268907563
1778317506,100,,Aggregated,3.100000,0.000000,10000,13000,15000,17000,24000,29000,46000,63000,80000,80000,80000,484,0,10000.0,11403.376620291301,2.0893330001854338,79980.18174999925,7587.7231404958675
1778317507,100,,Aggregated,3.100000,0.000000,10000,13000,15000,17000,24000,29000,46000,63000,80000,80000,80000,484,0,10000.0,11403.376620291301,2.0893330001854338,79980.18174999925,7587.7231404958675
1778317508,100,,Aggregated,3.200000,0.000000,10000,13000,15000,17000,24000,29000,46000,63000,80000,80000,80000,486,0,10000.0,11442.304376228374,2.0893330001854338,79980.18174999925,7592.419753086419
1778317509,100,,Aggregated,3.200000,0.000000,10000,13000,15000,17000,24000,29000,46000,63000,80000,80000,80000,486,0,10000.0,11442.304376228374,2.0893330001854338,79980.18174999925,7592.419753086419
1778317510,100,,Aggregated,3.400000,0.000000,11000,13000,15000,17000,24000,29000,49000,63000,80000,80000,80000,495,0,11000.0,11559.458998004024,2.0893330001854338,79980.18174999925,7582.038383838384
1778317511,100,,Aggregated,3.400000,0.000000,11000,13000,15000,18000,24000,31000,49000,63000,80000,80000,80000,508,0,11000.0,11836.329009618088,2.0893330001854338,79980.18174999925,7543.30905511811
1778317512,100,,Aggregated,3.400000,0.000000,11000,13000,16000,18000,25000,32000,49000,63000,80000,80000,80000,513,0,11000.0,11964.043807362552,2.0893330001854338,79980.18174999925,7551.393762183236
1778317513,100,,Aggregated,3.400000,0.000000,11000,13000,16000,18000,25000,32000,49000,63000,80000,80000,80000,513,0,11000.0,11964.043807362552,2.0893330001854338,79980.18174999925,7551.393762183236
1778317514,100,,Aggregated,4.200000,0.000000,11000,13000,16000,18000,25000,32000,49000,63000,80000,80000,80000,514,0,11000.0,11978.639612859899,2.0893330001854338,79980.18174999925,7555.093385214008
1778317515,100,,Aggregated,4.200000,0.000000,11000,13000,16000,18000,25000,32000,49000,63000,80000,80000,80000,514,0,11000.0,11978.639612859899,2.0893330001854338,79980.18174999925,7555.093385214008
1778317516,100,,Aggregated,3.900000,0.000000,11000,14000,16000,19000,25000,33000,54000,69000,90000,90000,90000,526,0,11000.0,12312.804182051323,2.0893330001854338,89749.02341699999,7495.247148288973
1778317517,100,,Aggregated,3.800000,0.000000,11000,14000,16000,19000,25000,33000,54000,69000,90000,90000,90000,528,0,11000.0,12323.267117126888,2.0893330001854338,89749.02341699999,7487.975378787879
1778317518,100,,Aggregated,4.100000,0.000000,11000,14000,16000,19000,25000,33000,54000,69000,90000,90000,90000,534,0,11000.0,12396.375885397003,2.0893330001854338,89749.02341699999,7450.928838951311
1778317519,100,,Aggregated,4.200000,0.000000,11000,14000,16000,19000,25000,33000,60000,76000,90000,90000,90000,547,0,11000.0,12785.279239352833,2.0893330001854338,89749.02341699999,7422.614259597806
1778317520,100,,Aggregated,4.200000,0.000000,11000,14000,16000,20000,25000,33000,60000,76000,90000,90000,90000,548,0,11000.0,12815.221899043794,2.0893330001854338,89749.02341699999,7427.306569343065
1778317521,100,,Aggregated,4.500000,0.000000,11000,14000,16000,20000,25000,34000,63000,79000,90000,90000,90000,549,0,11000.0,12942.1551694153,2.0893330001854338,89749.02341699999,7414.036429872495
1778317522,100,,Aggregated,5.800000,0.000000,11000,14000,17000,20000,25000,35000,63000,80000,90000,90000,90000,550,0,11000.0,13069.791385545455,2.0893330001854338,89749.02341699999,7400.812727272727
1778317523,100,,Aggregated,5.900000,0.000000,11000,14000,17000,20000,25000,35000,63000,80000,90000,90000,90000,551,0,11000.0,13055.375588867515,2.0893330001854338,89749.02341699999,7406.451905626134
1778317524,100,,Aggregated,5.900000,0.000000,11000,14000,17000,20000,25000,35000,63000,80000,90000,90000,90000,551,0,11000.0,13055.375588867515,2.0893330001854338,89749.02341699999,7406.451905626134
1778317525,100,,Aggregated,3.800000,0.000000,11000,14000,17000,20000,25000,35000,63000,81000,95000,95000,95000,554,0,11000.0,13203.376243696754,2.0893330001854338,95436.19241700071,7384.498194945849
1778317526,100,,Aggregated,3.700000,0.000000,11000,14000,17000,20000,25000,40000,69000,81000,95000,95000,95000,561,0,11000.0,13435.971092037433,2.0893330001854338,95436.19241700071,7386.335115864527
1778317527,100,,Aggregated,3.800000,0.000000,11000,14000,17000,21000,26000,40000,69000,81000,95000,95000,95000,569,0,11000.0,13432.268735442882,2.0893330001854338,95436.19241700071,7377.8576449912125
1778317528,100,,Aggregated,3.600000,0.000000,11000,15000,18000,22000,26000,41000,73000,83000,95000,95000,95000,584,0,11000.0,13743.503045611296,2.0893330001854338,95436.19241700071,7367.2414383561645
1778317529,100,,Aggregated,3.900000,0.000000,11000,15000,18000,22000,26000,41000,73000,83000,95000,95000,95000,589,0,11000.0,13878.613519471983,2.0893330001854338,95436.19241700071,7353.993208828523
1778317530,100,,Aggregated,5.100000,0.000000,11000,15000,18000,22000,26000,41000,73000,83000,95000,95000,95000,594,0,11000.0,13844.782800173401,2.0893330001854338,95436.19241700071,7343.6144781144785
1778317531,100,,Aggregated,5.100000,0.000000,11000,15000,18000,22000,26000,41000,76000,83000,95000,95000,95000,595,0,11000.0,13959.73677789076,2.0893330001854338,95436.19241700071,7331.510924369748
1778317532,100,,Aggregated,4.100000,0.000000,11000,15000,18000,22000,26000,41000,76000,83000,95000,95000,95000,599,0,11000.0,13934.730081612688,2.0893330001854338,95436.19241700071,7338.358931552588
1778317533,100,,Aggregated,4.100000,0.000000,11000,15000,18000,22000,26000,41000,76000,83000,95000,95000,95000,599,0,11000.0,13934.730081612688,2.0893330001854338,95436.19241700071,7338.358931552588
1778317534,100,,Aggregated,4.900000,0.000000,12000,15000,19000,22000,26000,41000,73000,83000,95000,95000,95000,614,0,11000.0,14036.066017390893,2.0893330001854338,95436.19241700071,7330.99348534202
1778317535,100,,Aggregated,4.800000,0.000000,12000,15000,19000,23000,27000,41000,76000,83000,95000,95000,95000,620,0,12000.0,14171.94819900808,2.0893330001854338,95436.19241700071,7348.0741935483875
1778317536,100,,Aggregated,4.800000,0.000000,12000,15000,19000,23000,27000,41000,79000,83000,95000,95000,95000,624,0,12000.0,14332.61955857534,2.0893330001854338,95436.19241700071,7317.3317307692305
1778317537,100,,Aggregated,6.600000,0.000000,12000,15000,19000,23000,27000,41000,79000,83000,95000,95000,95000,627,0,12000.0,14339.91726855664,2.0893330001854338,95436.19241700071,7315.125996810208
1778317538,100,,Aggregated,6.200000,0.000000,12000,15000,19000,23000,27000,41000,79000,83000,95000,95000,95000,629,0,12000.0,14360.605525915758,2.0893330001854338,95436.19241700071,7327.147853736089
1778317539,100,,Aggregated,6.000000,0.000000,12000,15000,19000,23000,27000,41000,79000,83000,95000,95000,95000,630,0,12000.0,14353.279179974621,2.0893330001854338,95436.19241700071,7316.214285714285
1778317540,100,,Aggregated,6.000000,0.000000,12000,15000,19000,23000,27000,42000,79000,83000,95000,95000,95000,632,0,12000.0,14426.606335193055,2.0893330001854338,95436.19241700071,7309.25
1778317541,100,,Aggregated,4.400000,0.000000,12000,15000,19000,23000,27000,41000,79000,83000,95000,95000,95000,643,0,12000.0,14447.996780597216,2.0893330001854338,95436.19241700071,7314.906687402799
1778317542,100,,Aggregated,3.900000,0.000000,12000,15000,19000,23000,27000,42000,76000,83000,95000,95000,95000,652,0,12000.0,14499.940368303704,2.0893330001854338,95436.19241700071,7289.374233128834
1778317543,100,,Aggregated,3.700000,0.000000,12000,15000,19000,23000,27000,42000,76000,83000,95000,95000,95000,654,0,12000.0,14508.564517724792,2.0893330001854338,95436.19241700071,7279.620795107034
1778317544,100,,Aggregated,3.700000,0.000000,12000,15000,19000,23000,27000,42000,76000,83000,95000,95000,95000,656,0,12000.0,14489.325368280508,2.0893330001854338,95436.19241700071,7285.743902439024
1778317545,100,,Aggregated,3.700000,0.000000,12000,15000,19000,23000,27000,42000,76000,83000,95000,95000,95000,656,0,12000.0,14489.325368280508,2.0893330001854338,95436.19241700071,7285.743902439024
1778317546,100,,Aggregated,5.700000,0.000000,12000,15000,19000,23000,28000,42000,79000,86000,95000,95000,95000,664,0,12000.0,14635.667994115982,2.0893330001854338,95436.19241700071,7284.746987951808
1778317547,100,,Aggregated,3.800000,0.000000,12000,15000,19000,23000,28000,43000,79000,86000,95000,95000,95000,670,0,12000.0,14655.007209156734,2.0893330001854338,95436.19241700071,7262.376119402985
1778317548,100,,Aggregated,3.800000,0.000000,12000,15000,19000,23000,28000,43000,79000,86000,95000,95000,95000,674,0,12000.0,14635.976788899126,2.0893330001854338,95436.19241700071,7264.571216617211
1778317549,100,,Aggregated,4.200000,0.000000,12000,15000,20000,23000,28000,43000,80000,87000,99000,99000,99000,682,0,12000.0,14867.006605280078,2.0893330001854338,99236.31208299958,7260.181818181818
